,salary
142763,14834.14
141601,14828
142765,14827.02
142744,14803.83
142770,14794.01
142771,14790.17
142772,14789.88
142773,14788.54
142226,14781.76
141712,14779.38
142775,14777.95
141835,14771.59
141468,14770.22
142777,14768.6
142812,14767.94
142166,14763.75
142779,14762.61
141614,14760.94
141553,14757.05
142782,14747.16
141473,14738.74
142817,14737.3
142786,14736.75
142174,14729.8
142787,14728.09
141301,14723.48
141638,14719.3
142789,14711.72
141476,14710.74
142790,14704.68
142820,14702.57
142791,14698.94
142793,14692.84
142797,14689.62
141971,14685.84
142796,14683.6
142566,14683.37
141482,14681.02
141483,14681.01
141484,14681
141485,14681
141486,14681
141487,14681
141488,14681
141489,14681
141490,14681
141491,14681
141492,14681
141493,14681
142078,14681
142798,14679.96
142243,14679.5
142079,14679.25
141354,14666.51
142799,14662.2
142800,14659.31
142803,14650.58
141880,14650.25
142434,14642.4
142805,14641.98
142808,14631.45
141563,14631.16
142809,14630.12
142810,14629.18
142811,14621.97
141629,14619.69
141522,14614.99
142788,14613.89
142813,14612.73
142397,14611.58
142814,14610.89
142815,14609.58
142816,14598.71
141583,14587.74
141555,14585.73
142795,14577.05
142819,14571.59
141794,14565.3
141692,14564.67
142850,14563.56
141531,14548.81
141718,14548.4
142821,14542.72
141341,14530.35
142825,14530.2
142831,14527.62
142859,14524.97
142827,14520.73
142829,14520.27
142828,14520.26
142179,14518.95
142832,14515.03
142394,14514.45
142834,14505.15
142835,14503.75
142836,14503.54
142837,14503.46
142292,14498.07
142862,14497.52
142840,14495.79
142057,14490
142460,14485.76
141684,14474
142841,14470.9
142119,14469.5
142200,14464.78
141467,14463.22
142871,14458.73
142843,14457.36
142531,14455.56
141495,14455
142845,14443.2
142846,14437.91
142264,14426.93
142091,14423.07
141793,14421.62
142851,14419.29
142297,14414.08
141685,14406.42
141928,14403.68
142568,14402.5
142187,14399.43
142854,14396.41
142855,14396.35
142856,14384.96
142857,14384.23
142882,14383.81
142858,14382.56
142674,14359.26
141113,14355.16
142863,14350.82
141846,14349.1
142864,14346.45
141899,14339.6
141437,14335.3
142867,14328.76
142868,14320.12
142897,14314.26
142250,14306.31
142873,14305.97
142874,14305.29
142780,14301.4
141897,14300.46
142311,14287.64
142031,14287.63
141037,14286.19
141499,14276.7
142155,14276.7
142462,14265.93
142879,14258.64
142436,14256.63
141882,14255.4
142290,14255.4
142211,14242.22
141918,14240.38
142883,14239.72
141613,14238.84
142884,14217.18
142886,14215.52
142925,14210.48
142887,14208.81
142888,14200.41
142335,14196.77
142890,14194.53
142891,14191.45
142892,14190.88
142893,14185.64
142894,14180.06
142895,14178.27
142896,14177.74
142756,14173.45
141628,14171.18
142898,14167.7
142713,14165.6
142899,14165.38
142900,14164.8
142902,14153.55
141917,14147.1
142905,14145
142945,14141.82
142907,14139.62
142947,14130.46
141782,14128.99
142908,14128.43
142909,14127.93
142910,14125.17
142912,14119.14
142913,14116.91
142490,14116.1
142914,14114.61
141478,14114.4
142915,14108.95
142917,14099.88
142918,14094.28
142919,14093.65
142920,14090.89
142216,14081.51
142923,14081.25
142889,14080.5
141745,14076.9
142924,14074.5
142530,14072.12
141856,14071.4
142926,14064.55
142927,14064.13
141796,14062.77
142929,14060.58
142930,14053.83
142931,14048.47
142932,14047.88
142576,14044.34
142933,14044.32
142935,14037.2
141445,14036
142937,14033.1
141632,14032.09
142940,14022.54
142126,14020.93
142941,14019.7
142942,14018.2
142943,14009.33
142944,14002.02
142212,14000
142946,13993.93
141664,13989.33
142948,13986.58
142949,13986.44
141411,13985.76
142951,13979.49
142952,13976.8
142955,13973.06
142987,13971.88
142956,13971.79
142196,13971
141498,13968.59
142420,13965.6
142957,13964.35
142959,13956.09
142393,13955.21
142395,13942.95
142962,13939.36
142963,13935.79
141647,13935.12
142016,13930.56
141652,13927.82
142964,13923.18
141582,13918.71
142570,13917.97
142967,13914.6
142968,13907.67
142969,13905.73
143003,13895.6
142971,13895.33
141843,13894.22
141636,13890.3
142973,13883.54
142977,13866.54
142090,13866.34
142978,13861.05
142979,13860.63
142980,13859.23
142375,13857.87
141682,13856.2
142982,13852.8
142983,13850.16
142984,13847.25
143025,13846.36
142988,13826.3
142227,13820.01
142991,13817
141679,13816.84
142195,13810.28
142994,13810.25
142995,13809.6
142673,13802.25
142852,13801.78
142997,13797.88
142794,13786.63
143050,13778.28
142999,13775.51
143000,13771.67
143057,13767.03
143002,13766.78
142403,13763.89
142702,13758.87
143005,13756.95
143007,13755.56
142357,13752.5
143063,13750.14
141698,13749.02
143008,13748.93
141525,13748.5
143009,13747.5
141950,13746.6
143010,13744.52
141717,13730.92
143013,13730.16
143014,13728.6
142237,13720.13
142228,13717.85
143016,13717.47
143017,13717
143018,13716.15
143019,13714.51
143021,13714.01
142627,13710.58
143024,13709.71
143076,13709.54
143026,13708.59
143027,13706.75
143028,13706.55
143029,13706.47
142590,13697.22
143034,13693.24
143035,13692.98
143036,13690.25
143037,13689.71
142804,13689.27
142435,13688.11
143038,13682.17
141902,13679.1
143041,13673.16
143044,13667.21
142032,13662.54
143048,13652.7
142455,13645.48
141811,13643.21
143051,13639
143052,13636.19
143054,13635.24
141558,13631.13
143059,13629.72
143062,13616.72
142279,13616.23
142458,13604.7
143067,13600.69
143069,13598.25
143070,13597.35
142618,13596.98
143073,13588.43
141724,13580.17
143074,13578.37
142481,13576.56
141832,13576.5
142785,13560.09
143079,13558.68
141317,13558.66
143080,13554.06
143082,13546.31
143083,13543.13
143084,13542.7
141953,13539.87
142505,13534.77
143086,13530.12
143125,13527.07
141973,13522.22
141814,13521.81
142966,13520.7
143089,13518.85
143130,13515.87
143091,13509.61
142236,13505.5
142830,13504.55
142471,13488.92
143095,13488.79
141871,13488
141872,13488
141873,13488
141874,13488
141875,13488
141876,13488
142354,13488
143097,13486.96
142485,13478.7
143099,13476.4
143100,13476.04
142045,13473.16
143139,13471.56
142489,13456.82
141665,13450.84
142513,13448.7
143109,13446.56
143110,13445.81
143113,13444.28
141683,13443.73
143114,13442.18
142906,13441.64
142473,13440.55
141992,13437.26
142491,13437.17
143116,13431.8
143117,13428.2
142347,13426.57
142664,13425.51
143119,13420.3
142330,13419.5
141772,13419.17
143120,13415.78
143121,13413.45
142512,13409.19
142504,13408.37
142870,13398.24
141617,13395.69
143128,13389.76
141783,13386.5
143129,13383.09
143133,13375.75
141757,13375.7
142511,13368.41
142537,13365.96
142538,13362.48
143170,13360.48
143134,13360.38
141966,13356.23
142080,13353.38
143135,13348.78
143137,13343.91
142616,13342.06
143138,13341.98
142444,13338.86
142128,13334
142519,13326.98
143143,13309.1
143144,13308.22
143145,13304.43
143146,13300.05
143148,13295.79
142418,13289.5
143149,13288.47
143150,13270.78
143153,13261.6
143154,13261.6
143155,13258.95
143157,13258.66
143158,13257.98
143160,13256.07
141810,13255.99
143161,13254.79
143163,13253.2
143164,13250.91
141826,13237
143165,13236.93
143167,13233.21
143168,13231.86
143169,13229.7
143171,13227.44
143039,13226.98
143172,13217.67
142154,13216.83
142411,13211.84
142169,13210.38
143174,13206.3
143175,13204.04
143176,13203.61
143178,13198.01
143202,13196
143203,13194.69
143180,13184.5
143181,13181.74
143210,13175.67
143184,13168.81
141759,13166.85
143185,13165.91
143186,13160.08
141863,13158.43
143187,13155.75
141844,13152.65
143189,13143.38
141409,13127.86
143227,13117.69
143194,13114.75
142083,13107.34
142591,13100.38
142521,13095.86
143197,13093.46
142470,13090.34
142586,13084.99
143231,13084.6
143199,13079.76
143200,13075.98
141324,13065.02
142689,13061.62
141786,13061.3
143204,13060.41
142040,13056.8
143206,13053
142574,13047.72
143068,13046.93
142596,13044.24
142457,13039.91
142954,13036.34
142265,13030.51
143216,13025.69
141819,13025.6
143217,13025.48
143218,13025.09
143220,13018.56
142461,13017.71
143221,13017.45
141707,13015.3
143222,13014.78
143224,13002.33
142602,13000
143225,12997.85
142633,12994.27
143226,12988.44
143228,12986.49
142587,12977.64
143272,12973.02
143229,12970.58
143233,12949.2
143234,12948.82
143235,12948.75
143236,12947.25
143237,12946.99
143238,12941.93
143240,12940
141865,12939.01
143243,12937.06
143244,12935.1
142643,12931.44
143245,12930.5
143286,12926.59
142652,12921.84
143247,12920.32
141860,12916.69
142181,12915.79
143252,12913.1
143253,12910.93
142613,12900.31
141879,12899.94
143256,12899.91
143258,12892.95
142992,12888.83
141850,12879.89
143260,12875.87
143264,12857.29
143265,12855.4
143267,12852.51
143268,12851.85
143303,12849.82
143269,12849.77
141889,12848
142681,12847.5
143271,12847.3
143273,12843.4
142306,12836.15
142232,12826
143275,12822.14
143276,12822.12
143277,12819.13
143279,12816.06
143280,12814.62
143281,12813.41
143283,12806.89
143284,12805.62
143285,12802.04
143314,12796.4
142676,12785.24
143289,12784.64
143290,12783.48
143291,12782.76
143293,12772.23
143294,12765.54
143295,12764.37
142634,12760.79
143297,12756.5
143298,12755.47
142675,12749.43
143263,12731.25
143301,12729.96
143331,12724.41
143302,12723.38
142506,12722.78
142697,12707.5
143304,12706.55
141765,12701.48
143242,12698.32
143306,12693.45
141994,12693.42
142341,12688.65
143308,12685.04
142958,12684.42
143309,12683.75
143310,12683.34
143188,12681.39
142562,12680.07
143311,12676.8
143313,12671.39
142201,12664.9
143317,12663.93
143341,12663.25
143318,12662.29
141980,12657.96
143319,12657.18
142096,12655.7
142844,12650.85
142214,12648
142838,12632.93
142037,12632.49
141983,12628
141984,12628
143325,12626.79
142453,12626.59
142708,12622.01
143327,12621.4
141895,12620
143254,12617.73
143328,12616.07
143173,12604.8
143330,12601.39
142714,12593.78
142206,12591.88
143333,12590.96
143205,12589.31
143334,12578.35
142218,12577.5
143211,12575.13
143340,12569.05
143337,12560.08
143338,12556.25
141867,12553.17
143339,12551.93
142104,12545.5
142464,12536.25
143342,12532.35
143343,12527.72
143344,12525.9
143346,12512.5
143347,12507.4
143348,12505.93
143349,12504.59
143350,12504.58
143351,12503
142730,12501.69
143378,12487.96
143354,12487.63
142542,12484.4
143241,12469.38
143358,12469.18
143384,12469.06
143359,12465.52
143360,12455.4
143361,12454.05
143214,12450.26
142180,12441.1
142776,12439.76
142479,12435.52
142709,12429.75
143370,12428.7
142484,12425.39
142876,12424.26
143371,12423.97
143372,12419.21
142039,12416.5
142073,12393.19
142231,12384
142049,12379.62
142659,12371.4
143376,12370.2
143001,12369.15
142129,12368.36
143377,12367.25
142754,12364.32
143379,12360.82
143418,12357.18
143380,12356.87
143382,12353.29
142024,12353.09
142287,12348
143385,12344.8
143386,12341.19
143387,12340.65
142710,12329.19
143390,12327.77
143391,12327.14
143393,12323.75
142661,12322.54
143287,12321.68
143397,12313
143398,12310.64
143399,12310.48
142117,12308.7
143400,12307.7
143401,12305.9
143402,12300.92
142934,12291.12
143404,12287.74
143406,12283.79
143407,12278.7
143408,12276.22
143409,12271.53
143411,12266.62
143412,12265.27
143278,12263.67
142547,12262.03
142806,12252.4
143415,12249.46
143441,12246.5
142376,12242.35
143442,12237.96
143419,12233.61
142363,12225.51
142144,12219.14
143422,12213.92
141951,12213.3
143424,12204.12
142439,12200.75
143451,12200.33
143427,12195.28
143428,12189.83
142477,12187.55
143457,12180.5
143431,12179.09
143213,12169.22
142807,12167
142241,12166.7
141675,12163.96
143433,12161.93
143434,12158.69
141960,12158.09
142099,12157.29
143435,12154.04
143437,12145.59
142285,12145.08
142784,12138.61
142114,12138.53
142115,12138.53
142116,12138.53
143438,12133.6
143465,12133.56
143439,12132.59
142822,12131.03
143468,12128.32
143316,12125.53
142047,12118.08
143443,12108.05
142340,12098.86
143445,12096.23
143446,12095.28
143447,12089.45
142387,12086.1
143449,12083.8
143450,12083.8
142721,12075.74
143452,12074.75
142342,12072
143453,12068.99
143454,12065.36
143455,12064.69
143456,12062.49
142448,12042.04
142726,12041.63
143459,12036.5
143460,12036.08
143461,12030.15
143462,12029
141997,12027.91
143463,12021.09
143493,12019.62
142965,12017.14
143464,12015.59
142847,12015.2
143469,12004.55
142970,12001.78
143470,11996.98
141913,11996.14
142026,11994.55
142005,11991.4
142865,11989.76
143474,11984.41
142326,11981.97
142409,11981.01
143475,11980.27
143476,11973.26
142002,11971.05
143477,11968.5
143352,11968.37
143479,11965.2
142013,11959.36
143481,11952.61
142134,11952.2
142853,11949.91
143482,11942.65
141927,11937.43
142443,11937.16
143483,11937.09
143055,11936.11
143485,11933.65
142818,11931.15
142020,11926.77
143488,11921.58
142015,11911.44
142880,11902.95
142025,11902.5
142495,11898
143156,11897.6
142145,11889.93
142869,11888.37
143498,11876.08
142011,11869.91
143523,11865.88
142022,11865.09
142881,11864.34
143500,11862.57
142904,11855.53
143505,11852
142136,11851.25
142006,11846.12
142163,11845.16
142018,11842.89
143507,11840.18
143508,11840.18
143509,11831.49
143510,11831.28
143511,11831.05
143512,11830.06
142021,11828.21
142866,11825.8
142861,11820.57
142877,11818.87
142023,11810.1
143535,11808
142175,11807.73
143536,11806.45
143516,11802.88
143539,11797.5
143517,11796.57
141965,11796.11
142103,11794.5
143518,11793.87
142253,11789.22
143519,11787.51
142035,11776.32
143547,11769.8
143056,11768.75
143060,11762.51
143549,11760.88
142860,11760
143520,11757.3
143521,11754.94
143081,11750.72
142245,11743.23
143369,11740
143524,11736.61
142053,11735.26
142059,11733.6
143525,11730.53
142062,11726.93
143526,11726.05
143558,11725.26
142060,11721.45
142304,11718.96
143527,11714.94
143528,11711.63
143529,11710.74
142207,11710.22
143530,11709.15
143531,11701.8
143533,11694.11
142048,11690.74
143085,11689.44
142833,11688.58
143566,11688.4
142901,11688.08
143537,11687.28
142483,11686
143540,11673.23
142067,11669.38
143542,11669
142355,11665.53
143543,11663.59
143544,11661.28
143545,11657.02
143546,11656.64
143548,11652.71
142950,11649.6
142753,11646.58
142595,11646.06
143049,11638.67
143551,11634.09
143552,11633.52
143553,11631.64
143554,11629.7
143555,11624.9
143556,11623.55
142440,11622.89
142348,11617.7
143559,11607.15
143560,11605.34
143562,11602.16
142499,11597.19
142552,11595.5
142410,11591.85
142939,11590.63
142202,11586.47
143563,11582.76
143564,11578.18
142451,11574.85
143602,11573.79
143565,11573.2
143570,11566.85
143604,11561.78
143571,11560
143572,11558.94
142985,11557.33
142543,11552.12
143573,11547
143574,11545.87
142087,11540.08
143575,11535.44
143577,11529.98
142130,11517.82
141820,11513
143579,11512.78
143580,11512.73
143581,11512.38
143583,11508.79
143584,11508.38
143053,11508
143585,11507.88
143586,11506
143587,11505.09
143588,11503.74
143004,11499.66
143589,11499.1
142334,11495.67
143591,11494.33
143596,11487
143592,11486.6
143324,11486.42
143103,11486.2
143593,11485.89
143595,11481.98
143597,11476.25
143598,11475.15
143600,11468.1
142255,11461.57
143601,11459.57
143631,11457.52
143011,11456.53
142105,11451.99
143032,11449.32
143610,11428.07
143612,11424.76
143616,11413.65
143617,11410.63
143618,11409.9
143030,11407.24
142107,11406.89
143619,11402.36
142885,11397.75
142307,11394.8
142774,11392.16
143660,11387.36
143061,11385.81
142981,11384.86
143620,11381.29
143621,11379.67
143622,11378.53
143623,11376.73
142390,11362.2
143625,11360.2
143627,11353.67
143629,11350.13
143632,11341.85
143637,11335.61
142142,11334.08
143639,11320.86
142371,11316.42
143642,11315.8
143645,11306.41
143683,11306.07
143646,11305.52
142936,11304.65
143647,11304.2
142694,11301.24
143686,11300.48
143649,11299.83
143650,11298.87
143651,11297.9
143652,11295.28
143653,11292.75
142141,11289.35
143092,11285.44
142350,11282.27
142712,11279.08
143658,11276.84
143659,11275.1
143661,11272.95
143662,11271.21
143663,11256
143664,11256
143093,11248.67
142928,11245.14
143668,11233.9
142607,11228
142551,11224
143353,11223.77
142365,11215.56
143672,11211.6
143674,11204.98
143675,11202.5
143717,11202.05
142669,11202
142555,11200
142282,11196
143684,11193
143685,11189.21
143687,11188.53
142317,11188.2
142597,11180
143688,11178.87
143689,11178.05
143405,11174.15
143690,11174.15
143695,11161.03
142648,11156.4
143696,11154.77
142273,11149.21
142198,11146.13
143699,11144.27
142690,11142
143742,11136.89
143701,11135.48
143702,11134.28
142173,11133.97
142373,11133.7
142575,11132.38
143703,11132.14
143746,11128.16
143704,11127.07
143706,11121.96
142199,11121.12
143708,11119.03
142672,11116.41
143709,11113.85
143131,11106.4
143755,11103
142442,11101.32
143713,11097.07
143714,11095
143715,11093.52
143716,11091.63
143720,11089.87
143721,11089.21
142517,11087.03
142706,11085.7
142503,11083.2
143724,11080.1
143725,11073.86
143726,11072.23
143727,11071.8
143147,11071.33
143728,11067.95
143729,11064.95
142424,11057.61
143731,11055.86
142140,11055.48
143732,11054.24
143733,11050.23
142849,11049.34
142459,11044.34
143736,11036.61
143738,11033.5
143739,11033.1
142509,11033.01
143740,11031.45
143262,11031.11
143741,11028.03
143248,11027.91
143743,11026.26
143250,11024.83
143251,11023.9
143190,11022.36
143745,11021.98
143747,11011.85
143748,11011.43
143749,11008
143752,11004
143753,11000.5
143754,10999.14
142277,10995.89
143023,10994.47
143756,10993.05
142278,10991
142252,10988.54
143681,10987.63
143758,10985.34
143759,10982.65
143761,10978.49
143799,10974.67
143764,10974.66
143182,10970.57
143765,10968.76
143669,10966.85
143767,10966.8
143768,10966.01
143769,10965.91
143770,10961.08
143772,10960
142500,10953.58
143773,10949.5
143774,10948.53
143775,10945.71
142938,10943.48
143776,10942.29
143777,10940.56
143778,10940.21
143191,10938.09
143814,10935.75
142764,10930.26
142528,10927
143784,10921.95
142698,10918.84
143785,10918.8
143209,10918.07
143787,10914.4
142343,10908.01
142344,10908
143788,10904.85
143789,10904.14
143790,10904.14
143201,10902.02
143792,10895.42
143795,10873.13
142358,10872.78
143798,10867.28
143800,10864.64
143801,10862.86
143196,10861.94
143230,10853.19
143803,10852.99
143805,10850.1
142736,10846.5
142737,10846.5
142738,10846.5
142839,10846.39
143808,10843.22
143811,10836.9
143022,10826.21
143815,10823.04
143816,10820.81
143819,10808.4
143820,10803.36
143827,10788.01
143829,10782.23
143830,10781.9
143831,10780.27
143215,10775.89
143832,10772.47
143833,10770.59
142401,10770.34
142617,10769.08
143823,10762.22
143834,10760.73
143862,10759.37
143835,10757.05
143836,10757.03
143837,10756.45
143838,10756.41
143219,10753.98
143843,10738.4
142728,10737.04
143844,10731.73
143249,10730.32
142493,10729.88
143869,10729.35
143845,10729.35
142679,10720.73
143871,10717.62
143730,10715.9
143847,10709.71
142561,10692.75
143852,10690.75
143096,10686.03
142338,10685.84
142120,10675
143853,10672.37
143856,10664.76
143857,10663.12
142628,10662.12
143858,10658.63
143859,10658.31
143863,10651.74
143865,10644.86
142719,10640.19
143867,10637.36
143868,10633.83
142758,10631.86
142750,10629.73
143870,10618.53
143266,10616.92
143312,10614.58
143707,10603.3
143315,10602.99
143873,10598
143874,10593.27
143875,10585.51
143711,10577.34
143383,10570.35
143710,10567.77
143880,10567.68
143886,10558.27
143887,10557.67
143888,10556.34
143890,10555.76
143891,10555.62
143892,10555.03
143893,10554.58
143894,10553.9
143895,10553.82
143896,10552.59
142638,10550.03
143899,10544.15
143902,10539.67
142480,10537.4
143903,10536.44
143329,10532.89
143332,10532.76
143906,10522.81
143907,10521.6
143908,10521.41
143936,10521
142557,10510.51
142722,10507.75
143910,10504.1
143911,10499.06
143912,10498.23
143320,10497.97
143300,10491.79
143693,10490.98
143757,10488
142878,10483.9
143417,10483.37
143913,10482.36
143914,10480.5
143915,10475.68
143416,10475.51
143917,10471.27
143861,10464.6
142687,10464.57
143921,10461.73
142385,10458.74
143923,10457.35
143924,10455.96
143374,10451.98
143926,10449.64
143930,10434.03
143931,10432.25
143712,10431.38
143932,10427.15
143362,10425.95
142417,10425.4
143933,10420.83
143934,10418.52
143935,10417.71
143851,10408.55
143939,10400
143940,10398.99
143941,10395
143389,10394.08
142911,10388.28
143942,10383.51
143368,10383.46
142623,10373.18
143946,10372.64
143947,10372.14
143367,10371.8
143345,10368.4
142413,10365.12
143813,10363.5
142823,10363.46
143987,10357.77
143952,10355.16
143953,10353.83
143259,10353.26
143956,10343.77
143957,10341
143958,10339.03
143961,10332.49
143962,10330.73
143963,10329.7
143964,10329.7
143965,10329.7
143966,10328.21
143968,10320.19
143970,10318.22
143972,10313.17
143973,10310.81
142953,10308.6
143974,10304.21
143394,10303.72
143975,10302.4
143697,10301.82
143976,10301.11
143978,10293.16
143979,10287.15
143429,10278.92
143980,10278.91
143430,10274.9
143421,10266.13
143982,10261.32
143983,10259.85
143988,10254.41
143989,10253.12
143990,10250.8
144008,10250.5
143246,10245.14
142875,10242.59
142640,10240.07
143992,10236.65
143395,10233.83
144014,10232.36
143994,10229.99
142916,10226.7
143995,10226.56
143640,10224.93
143996,10221.11
143444,10219.02
143999,10218.82
144019,10216.29
144021,10214.93
143432,10208.53
144001,10207.85
143448,10193.92
144002,10191.78
143471,10187.77
143307,10183.3
143366,10182.08
142476,10178.37
143127,10177.13
144004,10175.23
144034,10167.73
144006,10167.65
143426,10166.21
142826,10156
143375,10156
143473,10149.92
144009,10146.98
142801,10143.97
144010,10142.11
144046,10139.78
143410,10139.24
144049,10134.08
144012,10133.75
144015,10125.23
144050,10123.89
144016,10122.47
143472,10120.25
144017,10119.26
143403,10118.74
144018,10115.34
144020,10114.58
144022,10113.49
144025,10110.97
144057,10095.96
144028,10090.39
144029,10089.07
143420,10080.88
144031,10077.57
144032,10074.19
144033,10073.1
144066,10070.03
144035,10063.76
144036,10063.68
144037,10061.72
144041,10056.5
144043,10053.74
144044,10046.45
144045,10046.2
143802,10038.01
144048,10036.43
144052,10034.58
144080,10034.5
143122,10027.7
144051,10020.28
144087,10013.73
143872,10012.53
142972,10011.17
144054,10009.73
144055,10003.43
144056,10002.8
144091,9999.59
142583,9998.6
142996,9996.76
144093,9995.79
144100,9991.77
142974,9991.53
144059,9987.04
144060,9984.27
144061,9983.92
142998,9981
143484,9980.99
144064,9980.18
144067,9969.75
144103,9967.79
143487,9962.57
142802,9961.7
142903,9960
143006,9960
144069,9959.81
144070,9959.35
144071,9959.2
143538,9958.54
142733,9957.7
144072,9952.45
144074,9949.19
144075,9946.26
143594,9946.05
144077,9939.84
144084,9926.56
144085,9922.54
144086,9915.54
144088,9911.35
144089,9908.73
144090,9908.5
143504,9904.78
144094,9896.34
144095,9896.24
144097,9895.11
143486,9894.28
143515,9892.96
144125,9892.95
143198,9882
143436,9879.03
143950,9879.03
143513,9875.12
143480,9872.1
143499,9871.39
144130,9870.78
144102,9870.39
144104,9868.57
144105,9866.04
144107,9860.91
143898,9848.11
144109,9846.53
143495,9844.91
144143,9843.42
144146,9834.08
144114,9828.28
142961,9827.67
144148,9826.47
143532,9826.21
144115,9825.76
144116,9823.62
144117,9822.9
144119,9822.05
142768,9816.5
142769,9816.5
144121,9808.4
144122,9806.25
144123,9802.75
144124,9798.87
142922,9796
143140,9795.89
143567,9784.07
142611,9781.24
144129,9775.27
142766,9774.85
144159,9773.36
144131,9768.32
142872,9767.44
143288,9767.04
144132,9766.17
144133,9764.69
144134,9763.69
143550,9761.9
144136,9760.31
144139,9751.8
144141,9748.62
144142,9746.26
143292,9745.64
144144,9745.3
144145,9745
144168,9738.85
143522,9736.49
144147,9732.38
144173,9730.59
144149,9728.13
143590,9720.64
144150,9718.91
144151,9716.99
144152,9701.65
144154,9692.31
144155,9689.79
143568,9687.22
144156,9686.67
144158,9683.5
143440,9681.4
142622,9678.47
143065,9674.79
144200,9673.94
144161,9669.87
144162,9661.2
142641,9661.15
142656,9655.58
143608,9652.57
143582,9651.57
142975,9650.58
143466,9643.41
144169,9639.78
144170,9637.51
143603,9635.99
144172,9634.92
143136,9624
143541,9616.2
144176,9614.5
144177,9614.05
144181,9612.54
143126,9611.39
144183,9607.13
144184,9606.21
144190,9594
144194,9586.6
144195,9586.6
144196,9584.04
144197,9583.63
144199,9580.82
143605,9578.85
144230,9578.43
142921,9572.45
144208,9567.87
144180,9559.8
144210,9559.68
143151,9558
143607,9553.8
143492,9552.52
144235,9551.1
144212,9550.1
144213,9550.1
143781,9546.1
144214,9544
142696,9542.14
144216,9533.81
143783,9533.12
144217,9533.1
142990,9532.55
144218,9530.43
144219,9529.12
144220,9527.92
144222,9522.98
143609,9504.75
144225,9501.24
144254,9499.54
144226,9497.26
144229,9486.05
143599,9485.26
144231,9476.02
144232,9474.74
143152,9468.06
144233,9467.73
142695,9466.82
142848,9465.4
144273,9464.92
144274,9463.73
142703,9461.89
144275,9461.39
144234,9459.35
143274,9457.98
144236,9455.21
143282,9450.05
143502,9444.66
144240,9439.78
144242,9438.9
144243,9438.83
144244,9438.03
144245,9437.78
142792,9434.36
144283,9433.99
143666,9429.29
144249,9427.8
144250,9426.67
144251,9417.23
143633,9413.74
144252,9409.6
143676,9409.24
143626,9407.03
144253,9406.07
143257,9405.48
144255,9404.12
144256,9402.54
144259,9399.49
144295,9397.75
144260,9397.52
144261,9392.01
143673,9390.59
144262,9390.15
144263,9389.96
144266,9386.95
144267,9386.07
144268,9384.44
144269,9384.13
144270,9383.16
142732,9382.32
144272,9377.8
142740,9376.94
143115,9373.97
144304,9371.64
143694,9370.7
144276,9367.28
144277,9361.24
144278,9359.93
144215,9359.55
144279,9355.2
142742,9346.5
144320,9344.78
144284,9338.33
144285,9335.4
143719,9331.81
142767,9329.81
144286,9327.52
144287,9327.34
144289,9320.07
143670,9319.84
144291,9313.14
144328,9312.37
144292,9310.26
144330,9310.22
144293,9307.22
144294,9304.93
144296,9304.48
143630,9303.36
144336,9299.11
143321,9296.94
144299,9296.05
144301,9292.67
144302,9290.16
144303,9289
144306,9277.01
144307,9276.9
143682,9276.06
144308,9276
144309,9276
144310,9274.47
144311,9273.69
144313,9270.1
144315,9266.78
144316,9265.81
144317,9264.4
142960,9263.15
143255,9261
143718,9260.66
143212,9256.27
144319,9255.43
142781,9250
144353,9249.28
142783,9247.5
144321,9242.76
144322,9242.58
143723,9240.37
144323,9240.2
144324,9236.4
143779,9231.51
144326,9229.44
144327,9226.84
143193,9221.87
144329,9219.7
144331,9217.64
144332,9216.23
144335,9207.76
144337,9206.4
143794,9203.45
143804,9201.5
144339,9200.36
144342,9191.87
144343,9191.52
143698,9188.55
144344,9186.12
144345,9183.65
144346,9181.84
143031,9181.41
143671,9179.31
142556,9176.38
144348,9175.7
143780,9167.23
144350,9166.87
144352,9166.7
144386,9161.78
144354,9154.86
143261,9151.94
144355,9151.32
144356,9150.49
143751,9149.69
144357,9149.11
143043,9147.95
143322,9147.82
144358,9145.88
144360,9143.52
144361,9142.67
144390,9139.88
142824,9136.13
144367,9124.9
144368,9123.12
142986,9123.05
143680,9122.25
143141,9121.52
144396,9119.12
144369,9118
143033,9117.28
144371,9117.25
144372,9107.27
144374,9105.49
142993,9102.13
143323,9100.14
143744,9099.87
144376,9099.4
143854,9098.51
143700,9096.75
143643,9095.62
144377,9095.56
144378,9091.85
144380,9084.97
143848,9084.43
144381,9084.32
143195,9082.99
144382,9081.8
144383,9079.59
144384,9073.75
144385,9072.1
143734,9071.26
144387,9068.01
143806,9067.16
143046,9057.95
143628,9054
143840,9050.4
143782,9046.57
143047,9045.76
143904,9042.89
144391,9042.26
143335,9039.3
144394,9038.03
143020,9029.02
144397,9028.33
144413,9028.22
143015,9028.04
144415,9024.3
143722,9021.84
143855,9021.5
144417,9016.64
143058,9016.56
144400,9015.57
143064,9015.18
143817,9005.89
144402,9004.69
143066,9001.67
142635,9000.22
144403,8995.6
143842,8992.32
142976,8991.15
144421,8988.6
143071,8987.44
143735,8987.29
143357,8987.1
143072,8986.77
144404,8983.95
144405,8977.66
143077,8974.44
144406,8973.33
144407,8973.03
144409,8971.51
143075,8970.15
143040,8970.13
143078,8962.47
143012,8961.13
143750,8959.86
144410,8955.99
142989,8952.3
143207,8952
144411,8951.9
144432,8951
143392,8950.71
143841,8948.98
143355,8944
143088,8941.12
143490,8940.71
